ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Income_log,Total_Spending_log
5313,1971,Master,Married,38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,43,44,10.550512257479294,3.8066624897703196
10634,1951,Master,Married,59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,63,406,10.992268336624281,6.008813185442595
7010,1965,Graduation,Married,70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,49,1363,11.169378259677051,7.218176838403408
8562,1969,Graduation,Married,54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,45,236,10.899808684315772,5.4680601411351315
3158,1973,Graduation,Married,32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,41,39,10.382853468483827,3.6888794541139363
4436,1976,Graduation,Single,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,137,9.912496846693715,4.927253685157205
5287,1973,Graduation,Married,34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,41,79,10.46201703637113,4.382026634673881
2445,1974,PhD,Married,28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,40,63,10.25558704504304,4.1588830833596715
6059,1953,PhD,Married,64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,61,1314,11.074498019159236,7.181591944611865
4550,1966,Master,Married,33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,48,71,10.421239136372852,4.276666119016055
4240,1978,Graduation,Married,17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,36,58,9.7611172112444,4.07753744390572
8911,1967,PhD,Married,56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,47,702,10.938822746356111,6.555356891810665
3706,1978,Graduation,Single,28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,36,94,10.26283891167827,4.553876891600541
3628,1987,Basic,Single,15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,27,80,9.618402105931613,4.394449154672439
10175,1958,PhD,Divorced,32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,56,22,10.378913951950253,3.1354942159291497
8985,1964,Graduation,Married,68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,50,1211,11.131913916491309,7.10002716662926
5204,1971,Graduation,Married,74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,43,1461,11.219077757327483,7.2875606403097235
9220,1971,Graduation,Single,91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,43,1968,11.426288563310505,7.585281078639126
9888,1969,Graduation,Married,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,1091,11.137446252352321,6.9957661563048505
5263,1977,Graduation,Married,31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,37,55,10.343579504787346,4.02535169073515
1020,1973,Graduation,Married,79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,41,1366,11.284693992107073,7.220373836723949
9503,1980,Graduation,Single,28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,34,313,10.24252791726305,5.749392985908253
10613,1958,PhD,Married,37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,56,62,10.527686503469802,4.143134726391533
67,1972,Master,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,42,92,10.745571845870444,4.532599493153256
6019,1971,PhD,Married,37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,43,72,10.522099746707825,4.290459441148391
5863,1953,Graduation,Married,47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,61,655,10.772770530802942,6.486160788944089
3717,1959,Graduation,Married,61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,55,704,11.021591962782166,6.558197802812269
6730,1954,Graduation,Married,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,60,54,10.571291283757406,4.007333185232471
10749,1991,Graduation,Single,8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,23,178,8.990815266184685,5.187385805840755
4998,1962,Graduation,Married,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,52,1033,11.239566984991516,6.9411900550683745
6287,1986,Graduation,Married,34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,28,36,10.455330351773332,3.6109179126442243
5985,1965,Master,Single,33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,49,122,10.4093709837628,4.812184355372417
4754,1966,Master,Married,33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,48,122,10.421864592454954,4.812184355372417
4002,1960,PhD,Married,77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,54,1123,11.252054085595047,7.024649030453636
8870,1984,Graduation,Married,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,30,497,10.468716130681411,6.210600077024653
966,1966,Graduation,Married,44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,48,691,10.703918398315748,6.539585955617669
4767,1965,Graduation,Married,70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,49,1363,11.169378259677051,7.218176838403408
9725,1966,PhD,Married,28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,48,12,10.266914649297394,2.5649493574615367
4475,1949,PhD,Married,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,65,2440,11.143295537871015,7.80016307039296
5740,1970,Graduation,Divorced,25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,44,56,10.164312170818027,4.04305126783455
5731,1983,Master,Married,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,37,10.207325906555994,3.6375861597263857
7290,1985,Graduation,Single,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,29,968,11.164742929660637,6.876264611890766
3846,1974,Graduation,Married,42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,40,270,10.658623130430142,5.602118820879701
8104,1951,PhD,Married,53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,63,278,10.883935482853596,5.631211781821365
4507,1952,Graduation,Single,72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,62,1250,11.187596906286172,7.1316985104669115
11013,1987,Graduation,Married,67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,27,938,11.121452015488801,6.844815479208263
4491,1949,Master,Married,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,65,1178,11.04844256839719,7.072421900537371
3759,1958,Graduation,Married,65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,56,1155,11.085168734586208,7.052721049232323
1162,1987,PhD,Single,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,27,653,10.645448706505872,6.483107351457199
2055,1973,PhD,Divorced,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,49,10.487405632994516,3.912023005428146
10766,1964,PhD,Married,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,50,506,11.090217550427058,6.2285110035911835
4415,1961,Graduation,Married,16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,53,38,9.732758541777981,3.6635616461296463
3005,1992,Graduation,Single,83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,22,1650,11.332949155931612,7.409136443920128
2223,1965,Graduation,Divorced,64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,49,1826,11.069400170037524,7.510430556378006
4817,1956,Graduation,Divorced,22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,58,18,10.012566147562366,2.9444389791664403
2875,1978,Graduation,Married,67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,36,906,11.112806043186817,6.810142450115136
10536,1971,PhD,Married,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,43,46,10.401015148158129,3.8501476017100584
11112,1966,Graduation,Married,70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,48,1477,11.166398852083312,7.298445101508147
3807,1955,Graduation,Married,59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,59,766,11.000865746689424,6.642486801367256
9197,1953,Graduation,Married,39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,61,47,10.589685644007867,3.871201010907891
10832,1958,Graduation,Married,46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,56,467,10.749591843760111,6.148468295917647
6421,1961,Graduation,Married,88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,53,2116,11.38903884025336,7.6577552711348655
4207,1981,PhD,Married,87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,33,1298,11.375638457415702,7.1693500166706
577,1976,Graduation,Married,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,22,10.200178919145497,3.1354942159291497
10855,1968,Master,Single,50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,46,396,10.820078239419281,5.983936280687191
3081,1978,PhD,Married,41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,36,20,10.62169313243685,3.044522437723423
3535,1965,Graduation,Single,66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,49,967,11.101869758548819,6.875232087276577
247,1971,Graduation,Married,36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,43,357,10.510967906338982,5.8805329864007
8707,1956,Graduation,Married,79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,58,1401,11.282971273810652,7.2456550675945355
9523,1982,Graduation,Married,40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,32,15,10.608563303961347,2.772588722239781
6072,1970,Master,Single,75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,44,2087,11.229846117045021,7.643961949002529
6295,1977,Graduation,Married,54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,37,981,10.901063297026466,6.889591308354466
10914,1970,Graduation,Single,24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,44,17,10.092619201258632,2.8903717578961645
1509,1958,PhD,Married,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,56,523,11.344045168342067,6.261491684321042
5577,1983,Graduation,Married,43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,31,23,10.686863844288563,3.1780538303479458
7348,1958,PhD,Single,71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,56,1192,11.180134444351488,7.084226422097916
1127,1973,PhD,Married,85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,41,1958,11.360298623511312,7.580189417944541
1833,1974,PhD,Single,39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,40,133,10.57620240758158,4.897839799950911
4944,1959,Graduation,Married,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,55,777,11.17560486859362,6.656726524178391
9080,1972,PhD,Single,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,42,73,10.560463365957897,4.30406509320417
6466,1965,PhD,Married,57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,49,121,10.954955821395421,4.804021044733257
9964,1979,Graduation,Single,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,424,11.032079266945424,6.052089168924417
4790,1958,Graduation,Divorced,79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,56,868,11.287328907494953,6.767343125265392
10245,1986,Graduation,Single,80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,28,756,11.3011050641372,6.6293632534374485
1109,1982,Master,Married,27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,32,12,10.225244911570808,2.5649493574615367
6001,1979,Graduation,Married,56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,35,937,10.946868980204819,6.843749949006225
5538,1975,Graduation,Divorced,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,1862,11.336546217631904,7.529943370601589
10552,1979,Graduation,Married,54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,35,367,10.90063911886528,5.908082938168931
1545,1986,Graduation,Married,38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,28,443,10.558647259190574,6.095824562432225
7409,1970,Graduation,Married,53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,44,267,10.881588085976597,5.5909869805108565
4444,1972,Graduation,Married,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,42,61,10.309752340814857,4.127134385045092
146,1960,PhD,Single,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,54,1323,11.239093699328496,7.188412736496954
6271,1952,PhD,Married,50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,62,63,10.837048295575237,4.1588830833596715
10065,1970,Graduation,Married,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,44,64,9.636653312597184,4.174387269895637
4741,1974,Graduation,Married,65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,40,562,11.089255652207218,6.333279628139691
246,1965,Graduation,Married,66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,49,312,11.104671471534129,5.746203190540153
375,1954,Graduation,Divorced,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,60,1156,11.24862132015093,7.053585727193677
1524,1983,Graduation,Single,81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,31,1104,11.310797040871105,7.007600613951853
10022,1973,PhD,Single,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,41,16,10.905350292672244,2.833213344056216
7451,1960,Master,Single,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,2008,11.500630186876077,7.605392364814935
11010,1984,PhD,Single,16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,30,44,9.697078200213083,3.8066624897703196
4356,1971,Graduation,Married,71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,43,1574,11.181918267780073,7.362010551259734
3885,1983,PhD,Married,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,31,63,10.42138808997408,4.1588830833596715
1175,1983,Master,Married,36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,31,426,10.498553216683446,6.056784013228625
880,1966,Basic,Married,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,96,10.02725265987006,4.574710978503383
2320,1978,Graduation,Married,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,36,635,10.75845591922755,6.455198563340122
850,1968,Graduation,Single,70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,46,757,11.164317892109255,6.630683385642372
4713,1979,PhD,Married,31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,35,125,10.36110225496905,4.836281906951478
675,1973,Master,Divorced,52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,41,332,10.85967184807196,5.808142489980444
5025,1979,Graduation,Single,48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,35,135,10.78987562305597,4.912654885736052
2308,1954,Graduation,Married,46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,60,330,10.752248627616684,5.802118375377063
5995,1962,Graduation,Divorced,39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,52,384,10.585396823669269,5.953243334287785
6749,1966,Graduation,Single,86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,48,1722,11.366268305126779,7.45182223652793
1010,1977,Graduation,Married,46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,37,78,10.756455024543515,4.3694478524670215
8977,1985,Basic,Single,16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,29,24,9.716073048676163,3.2188758248682006
4756,1952,Graduation,Divorced,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,62,1168,11.066622737219737,7.063903961472068
3412,1951,Master,Married,67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,63,957,11.118133198918368,6.86484777797086
606,1967,Graduation,Single,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,47,15,10.163194443157385,2.772588722239781
5961,1978,Graduation,Married,42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,36,57,10.661813674121044,4.060443010546419
2975,1976,Graduation,Married,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,38,1956,11.357522334487317,7.579167967396076
2894,1985,Graduation,Single,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,29,2013,11.196898786175963,7.607878073278507
7613,1974,Graduation,Married,49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,40,326,10.813156408101396,5.7899601708972535
10542,1968,PhD,Married,36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,46,77,10.512682309099187,4.356708826689592
8015,1962,PhD,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,1313,11.358573098138846,7.1808311990445555
10617,1989,Master,Divorced,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,30,9.30383071506352,3.4339872044851463
11166,1961,Graduation,Married,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,53,315,10.813337587580296,5.755742213586912
849,1953,Master,Married,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,660,10.935425707936245,6.493753839851686
523,1989,Graduation,Married,37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,25,74,10.522880544507412,4.31748811353631
4066,1978,Graduation,Divorced,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,46,9.965663910962803,3.8501476017100584
8414,1962,PhD,Single,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,52,86,10.416909802149386,4.465908118654584
819,1945,Graduation,Widow,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,69,1103,11.055419414634455,7.00669522683704
4961,1974,Master,Married,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,40,61,9.96439448743965,4.127134385045092
749,1981,Graduation,Married,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,33,145,10.649298338178925,4.983606621708336
5430,1956,Graduation,Married,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,684,10.905056493665374,6.529418838262226
7755,1954,PhD,Married,57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,60,411,10.963792044549187,6.021023349349527
10525,1986,Graduation,Single,26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,28,27,10.187801459080141,3.332204510175204
1453,1943,PhD,Widow,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,71,1060,10.95978367541029,6.966967138613983
8310,1964,Graduation,Married,68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,50,1459,11.129363717249026,7.286191714702382
10710,1979,Graduation,Married,7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,35,18,8.922791623969637,2.9444389791664403
5031,1974,Graduation,Married,83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,40,1833,11.32835337763112,7.51425465281641
2613,1960,Master,Married,54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,54,237,10.9003992863779,5.472270673671475
213,1963,PhD,Single,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,51,48,10.047241516180824,3.8918202981106265
967,1976,Graduation,Married,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,38,515,10.737483041683452,6.246106765481563
1077,1974,Graduation,Married,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,40,1020,10.94581163685745,6.928537818164665
7959,1961,Graduation,Married,79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,53,1370,11.282392176682402,7.223295679562314
640,1951,Graduation,Married,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,63,1026,10.9561431589308,6.934397209928558
4252,1965,Graduation,Married,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,49,301,10.700454061735071,5.71042701737487
8432,1956,Graduation,Married,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,684,10.905056493665374,6.529418838262226
6218,1965,Graduation,Married,59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,49,499,10.99532695691681,6.214608098422191
6905,1994,Graduation,Married,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,20,1004,11.298320357176074,6.912742820493176
5922,1974,PhD,Married,40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,40,218,10.605222750282607,5.389071729816501
3598,1972,Graduation,Married,62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,42,606,11.046292149829952,6.408528791059498
6116,1968,Graduation,Married,48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,46,75,10.799289821982947,4.330733340286331
6263,1968,Graduation,Married,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,46,106,10.472289588823237,4.672828834461906
10486,1948,Graduation,Married,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,66,990,11.253416121335281,6.898714534329988
2410,1969,Graduation,Single,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,45,1097,11.31029507277839,7.001245622069476
193,1996,Basic,Married,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,18,16,9.576510097476705,2.833213344056216
3363,1974,Graduation,Married,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,34,9.910016194498828,3.5553480614894135
8278,1990,PhD,Married,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,24,1711,11.214721565058865,7.445417556701687
10660,1957,Master,Married,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,57,438,11.108364947596469,6.0844994130751715
8686,1979,Basic,Married,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,35,75,10.074284623478128,4.330733340286331
1604,1960,Master,Married,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,54,225,10.765406572342945,5.420534999272286
5907,1952,Master,Married,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,62,18,10.417657577552509,2.9444389791664403
10669,1981,Graduation,Married,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,33,470,10.903880433697777,6.154858094016418
2918,1981,Graduation,Divorced,28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,33,91,10.258045256703726,4.5217885770490405
5735,1991,Master,Single,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,23,2525,11.414639862984364,7.8343923029104365
359,1950,Graduation,Married,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,64,504,10.780434363667258,6.22455842927536
8387,1957,Graduation,Married,43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,57,235,10.672229100017557,5.4638318050256105
1829,1961,PhD,Divorced,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,53,1232,10.914360926896231,7.117205503164344
